external_id,subject,price,posted_date,category,category_name,rooms,size,toilets,floors,width,length,location,longitude,latitude,owner,street_name,ward,ward_name,area,area_name,region,region_name
135208687,"Cần bán gấp đất mặt tiền Nguyễn Thiện Kế,Sơn Trà.",9300000000,1659511675000,1040,Đất,,,,,,,,,,False,,6888,Phường An Hải Đông,17,Quận Sơn Trà,,
135209472,"Bán Lô Đất Đường Khu TĐC Đông Trà, Hoà Hải",2800000000,1659511666000,1040,Đất,,,,,,,,,,False,,6892,Phường Hoà Hải,17,Quận Ngũ Hành Sơn,,
135209474,Bán đất MT Đường Cao Bá Quát P. Dĩ An Tp Dĩ An,4720000000,1659511650000,1040,Đất,,,,,,,,,,False,,8937,Phường Dĩ An,11,Thành phố Dĩ An,,
135209460,"BÁN GẤP 2 LÔ ĐẤT THỔ, VIEW BIỂN MŨI NÉ, VỊ TRÍ ĐẸP",1100000000,1659511637000,1040,Đất,,,,,,,,,,False,,3615,Phường Ái Quốc,4,Thành phố Hải Dương,,
135154011,CẦN BÁN GẤP LÔ ĐẤT MẶT TIỀN F4 NGUYỄN MINH ĐƯỜNG,1150000000,1659511636844,1040,Đất,,,,,,,,,,False,,9541,Phường 4,32,Thành phố Tân An,,
134093073,BÁN ĐẤT TÁI ĐỊNH CƯ BÌNH YÊN MẶT ĐƯỜNG 420,2200000000,1659511628818,1040,Đất,,,,,,,,,,False,,413,Xã Bình Yên,91,Huyện Thạch Thất,,
134018640,Chính chủ Bán đất thổ cư sổ riêng,1150000000,1659511628818,1040,Đất,,,,,,,,,,False,,9033,Xã Thạnh Phú,13,Huyện Vĩnh Cửu,,
135076991,35m mặt tiền đường qh 20m vào KDLSapung Hưng Thịnh,2400000000,1659511628791,1040,Đất,,,,,,,,,,False,,8546,Xã Đại Lào,57,Thành phố Bảo Lộc,,
133728329,"đất 138m2 có 50m2 nhà  hơi cũ, cách PVăn Mảng 250m",870000000,1659511628790,1040,Đất,,,,,,,,,,False,,9687,Xã Long Định,32,Huyện Cần Đước,,
135209439,BÁN ĐẤT THỔ CƯ HUYỆN GÒ DẦU GẦN BỆNH VIỆN XUYÊN Á,640000000,1659511627000,1040,Đất,,,,,,,,,,False,,8852,Xã Thanh Phước,14,Huyện Gò Dầu,,
135209447,ĐẤT ĐẸP KQH TÂY TRÌ NHƠN-NGANG 8m HIẾM CÓ,2080000000,1659511623000,1040,Đất,,,,,,,,,,False,,6766,Xã Phú Thượng,40,Huyện Phú Vang,,
135209431,Bán đất tặng dãy trọ 5×16 HXH 5m quay đầu,5850000000,1659511622000,1040,Đất,,,,,,,,,,False,,9269,Phường 14,110,Quận Gò Vấp,,
130057199,Bán lô đất cách đường Nguyễn Văn Thành 150m,1350000000,1659511609763,1040,Đất,,,,,,,,,,False,,8879,Phường Định Hoà,11,Thành phố Thủ Dầu Một,,
